"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"AOS","Smith (A.O.) Corporation","63.79","10942094726.67","n/a","United States","n/a","Consumer Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/aos",
"SMSI","Smith Micro Software, Inc.","1.79","32669127.11","n/a","United States","1995","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","2.5","42730932.5","n/a","Canada","2000","Technology","Electrical Products","https://www.nasdaq.com/symbol/smtx",
"SNAP","Snap Inc.","14.88","18258288864.96","n/a","United States","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/snap",
"SNA","Snap-On Incorporated","145.56","8255084454.84","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sna",
"SRAX","Social Reality, Inc.","5.0304","50755669.5552","n/a","United States","n/a","Technology","Advertising","https://www.nasdaq.com/symbol/srax",
"SCKT","Socket Mobile, Inc.","3.23","18989105.4","n/a","United States","n/a","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/sckt",
"SOGO","Sogou Inc.","8.77","3483148556.24","n/a","United States","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/sogo",
"SLRC","Solar Capital Ltd.","20.35","860007809.1","n/a","United States","2010","n/a","n/a","https://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","16.94","271704149.64","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/suns",
"SOI","Solaris Oilfield Infrastructure, Inc.","18.21","860848996.41","n/a","United States","2017","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/soi",
"SLNO","Soleno Therapeutics, Inc.","1.8","35076112.2","n/a","United States","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/slno",
"SLNOW","Soleno Therapeutics, Inc.","0.28","0","n/a","United States","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/slnow",
"SLDB","Solid Biosciences Inc.","10.2","361864298.4","n/a","United States","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/sldb",
"SNGX","Soligenix, Inc.","1.73","15121450.79","n/a","United States","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sngx",
"SNGXW","Soligenix, Inc.","0.5888","0","n/a","United States","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sngxw",
"XPL","Solitario Zinc Corp.","0.4922","28766809.1452","n/a","United States","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/xpl",
"SAH","Sonic Automotive, Inc.","19.2","814346035.2","n/a","United States","1997","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/sah",
"SONC","Sonic Corp.","26.23","974572843.39","n/a","United States","1991","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/sonc",
"SOFO","Sonic Foundry, Inc.","2.1527","9603939.5342","n/a","United States","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/sofo",
"SON","Sonoco Products Company","50.2","4998035090.4","n/a","United States","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/son",
"SNOA","Sonoma Pharmaceuticals, Inc.","3.9","24069770.4","n/a","United States","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/snoa",
"SNOAW","Sonoma Pharmaceuticals, Inc.","0.3","0","n/a","United States","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/snoaw",
"SPHS","Sophiris Bio, Inc.","2.17","65341202.01","n/a","United States","2013","n/a","n/a","https://www.nasdaq.com/symbol/sphs",
"SRNE","Sorrento Therapeutics, Inc.","5.85","532514320.65","n/a","United States","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/srne",
"BID","Sotheby&#39;s","53.98","2834184003.3","n/a","United States","1988","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/bid",
"SOHO","Sotherly Hotels Inc.","6.71","94752453.51","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/soho",
"SOHOB","Sotherly Hotels Inc.","25","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sohob",
"SOHOO","Sotherly Hotels Inc.","24.9999","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sohoo",
"SOHOK","Sotherly Hotels LP","25.7906","0","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sohok",
"SFBC","Sound Financial Bancorp, Inc.","36.2","91381325.2","n/a","United States","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/sfbc",
"SOR","Source Capital, Inc.","40.3607","347688420.6103","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sor",
"SJI","South Jersey Industries, Inc.","29.83","2374328306.11","n/a","United States","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sji",
"SSB","South State Corporation","85.45","3143284316.95","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ssb",
"SXE","Southcross Energy Partners, L.P.","1.68","133548910.32","n/a","United States","2012","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sxe",
"SCE^B","Southern California Edison Company","22.5955","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^b",
"SCE^C","Southern California Edison Company","22.9775","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^c",
"SCE^D","Southern California Edison Company","22.5913","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^d",
"SCE^E","Southern California Edison Company","24.24","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^e",
"SCE^G","Southern California Edison Company","23.62","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^g",
"SCE^H","Southern California Edison Company","26.57","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^h",
"SCE^J","Southern California Edison Company","25.7","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^j",
"SCE^K","Southern California Edison Company","25.73","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^k",
"SCE^L","Southern California Edison Company","22.8","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^l",
"SO","Southern Company (The)","43.94","44491354242.66","n/a","United States","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","25.96","0","n/a","United States","2015","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","24.64","0","n/a","United States","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/sojb",
"SOJC","Southern Company (The)","24.1","0","n/a","United States","2017","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/sojc",
"SCCO","Southern Copper Corporation","54.9","42439262948.1","n/a","United States","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/scco",
"SFST","Southern First Bancshares, Inc.","45.45","335498992.2","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","36.1","323919812.8","n/a","United States","n/a","Finance","Banks","https://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","15.64","375123100.92","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","34.98","1226138094.06","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sbsi",
"LUV","Southwest Airlines Company","55.07","32051243339.8","n/a","United States","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/luv",
"SWX","Southwest Gas Holdings, Inc.","68.96","3321055811.52","n/a","United States","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/swx",
"SGB","Southwest Georgia Financial Corporation","20.79","52926683.04","n/a","United States","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sgb",
"SWN","Southwestern Energy Company","4.49","2635914513.34","n/a","United States","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/swn",
"SP","SP Plus Corporation","35.05","793420155.45","n/a","United States","n/a","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/sp",
"SGRP","SPAR Group, Inc.","1.3904","28708567.6416","n/a","United States","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","11.15","386021496.3","n/a","United States","2014","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/spke",
"SPKEP","Spark Energy, Inc.","24.33","0","n/a","United States","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/spkep",
"LOV","Spark Networks, Inc.","14.272","0","n/a","United States","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/lov",
"ONCE","Spark Therapeutics, Inc.","77.04","2867235660.72","n/a","United States","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/once",
"SPAR","Spartan Motors, Inc.","17.05","598279112.2","n/a","United States","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/spar",
"SPTN","SpartanNash Company","17.87","644188321.17","n/a","United States","n/a","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/sptn",
"SPA","Sparton Corporation","18.99","186761389.77","n/a","United States","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/spa",
"DWFI","SPDR Dorsey Wright Fixed Income Allocation ETF","25.07","158567750","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dwfi",
"SPE","Special Opportunities Fund Inc.","14.8887","126681248.385","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/spe",
"SPE^B","Special Opportunities Fund Inc.","25.8015","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/spe^b",
"SEP","Spectra Energy Partners, LP","33.7","16340638586.6","n/a","United States","2007","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/sep",
"SPB           ","Spectrum Brands Holdings, Inc.","98.06","5427360160.4","n/a","United States","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/spb",
"SPPI","Spectrum Pharmaceuticals, Inc.","19.22","1974173766.32","n/a","United States","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sppi",
"TRK","Speedway Motorsports, Inc.","17.85","731440806.6","n/a","United States","1995","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/trk",
"SPRO","Spero Therapeutics, Inc.","15.49","71273223.09","n/a","United States","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/spro",
"ANY","Sphere 3D Corp.","0.6211","5621829.5088","n/a","Canada","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/any",
"SPEX","Spherix Incorporated","1.07","6735540.86","n/a","United States","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/spex",
"SR","Spire Inc.","70.6","3413094942.6","n/a","United States","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sr",
"SPR","Spirit Aerosystems Holdings, Inc.","78.68","9019173374.4","n/a","United States","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/spr",
"SAVE","Spirit Airlines, Inc.","36.15","2467189348.2","n/a","United States","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/save",
"SRC","Spirit Realty Capital, Inc.","7.98","3581707481.52","n/a","United States","2013","Consumer Services","Building operators","https://www.nasdaq.com/symbol/src",
"SRC^A","Spirit Realty Capital, Inc.","21.5","0","n/a","United States","n/a","n/a","n/a","https://www.nasdaq.com/symbol/src^a",
"SPLK","Splunk Inc.","104.15","15001109542.55","n/a","United States","2012","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/splk",
"SPOK","Spok Holdings, Inc.","15.35","307282086.95","n/a","United States","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/spok",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","4.99","212662607.43","n/a","United States","2014","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/spwh",
"SBPH","Spring Bank Pharmaceuticals, Inc.","13.99","181363897.76","n/a","United States","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/sbph",
"S","Sprint Corporation","5.78","23137607475.28","n/a","United States","2013","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/s",
"FUND","Sprott Focus Trust, Inc.","7.88","196018782.4","n/a","United States","n/a","Consumer Services","Miscellaneous","https://www.nasdaq.com/symbol/fund",
"SFM","Sprouts Farmers Market, Inc.","23.74","3157970388.16","n/a","United States","2013","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","64.2","1107492628.8","n/a","United States","2010","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/spsc",
"SPXC","SPX Corporation","32.58","1399453504.92","n/a","United States","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/spxc",
"FLOW","SPX FLOW, Inc.","49.25","2093156717","n/a","United States","2015","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/flow",
"SQ","Square, Inc.","47.5","18826923585","n/a","United States","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/sq",
"SRCI","SRC Energy Inc.","9.89","2391841284.13","n/a","United States","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/srci",
"SSNC","SS&C Technologies Holdings, Inc.","50.09","10408831332.38","n/a","United States","2010","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ssnc",
"SSRM","SSR Mining Inc.","10.08","1208376136.8","n/a","Canada","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ssrm",
"JOE","St. Joe Company (The)","18.05","1179266263.55","n/a","United States","n/a","Consumer Services","Homebuilding","https://www.nasdaq.com/symbol/joe",
"STAA","STAAR Surgical Company","13.95","577780221.15","n/a","United States","n/a","Health Care","Ophthalmic Goods","https://www.nasdaq.com/symbol/staa",
